,Alzheimer Disease,Breast Cancer,Cardiovascular Disease,Chronic Obstructive Pulmonary Disease,Gastric Cancer,Glioblastoma,Heart Stroke,Hepatocellular Carcinoma,Liver Cirrhosis,Lung Adenocarcinoma,Lung Cancer,Male Infertility,Parkinson Disease,Renal Cell Carcinoma,Rheumatoid Arthritis
DQ591874,0.31914942107093724,0.07139770532763871,0.8161587670008886,0.04774208671888218,0.10485503571556924,0.06304484356559939,0.05846997098115923,0.10291383937836696,0.05931259424541992,0.039407855274402326,0.04492633393541627,0.04288035666168974,1.0,1.0,0.052617350429638166
DQ591879,0.3292917684725082,0.07717334957739112,0.8295375449112916,0.05083528323478002,0.11321809523739819,0.06560224953649745,0.06270763690190999,0.1114899091663563,0.06374168134452211,0.04126572554451654,0.047824603208765235,0.0459665320217562,1.0,0.7229127293808523,0.05645195250379219
DQ591881,0.32185067392646294,0.07285594250015856,0.8201686989520107,0.04801017791938334,0.11101923424538067,0.06171181736031248,0.05805289168265586,0.10565013319539937,0.06065448057265357,0.039588761048878596,0.045862306714766404,0.04368859282385606,1.0,0.7932579088683537,0.05323673163319702
DQ591883,0.3248356026709901,0.08078766331248755,0.8200840703293256,0.05179010761425742,0.11916422367527502,0.07903761886860661,0.06433859617122027,0.1198643005450705,0.06538770330476776,0.045844155558995,0.05152841129598695,0.047259996153067085,1.0,0.8098310081116947,0.0582491676525691
DQ591885,0.321695130166083,0.07236028214064558,0.8225014090426657,0.04880098337250028,0.10709515201583582,0.06291872233749544,0.05963950692689044,0.10357152620982864,0.0604825599434153,0.03966506456066015,0.04596655390053291,0.04357977885985688,1.0,0.767015322811657,0.05343057548409944
DQ591888,0.36043846167283256,0.08503731904531034,0.8383983949363062,0.05351855543048293,0.12832592428466882,0.0724575329432808,0.06593965355493346,0.12166086117870518,0.06789589344001695,0.04418132428874912,0.05134352615515202,0.048487388898333914,1.0,0.6885931049022095,0.060372964384603524
DQ591891,0.3268250717041893,0.08029235936543941,0.8296879029290251,0.05193077701513972,0.12569401085298332,0.06973233671684285,0.06254115287238404,0.11936415729752566,0.06820236511825181,0.04255034801695813,0.050212616310370585,0.04691140233394935,1.0,0.8186352735005158,0.05765727211025386
DQ591896,0.3241890217079678,0.07161662412086442,0.8198618883392033,0.04757999853153329,0.10568327726521357,0.06564900845149454,0.057692148202908924,0.10419014864490776,0.05955429729754099,0.039237533813520256,0.045358622130690904,0.04400194914290405,0.8910995012559161,1.0,0.05365042637244881
DQ591903,0.3233917930867889,0.07443493984991618,0.8225165491786992,0.0500457751234362,0.11050805316154011,0.06521795290723462,0.06128020118310438,0.10489490337388267,0.06090944083875597,0.04101908320990581,0.04711723295590431,0.044663356094504024,0.8952976777320216,1.0,0.055046677558473214
DQ591905,0.322336322706057,0.07399529975564924,1.0,0.04953757728237852,0.10955453590103481,0.06679718906179052,0.05863811213737913,0.10673600882882046,0.061244546180705774,0.040834696088398376,0.046230760058336484,0.044376655464538485,0.8921941306826863,0.7998842276569134,0.05454174517340874
DQ591910,0.31944944824691,0.07104123911171942,1.0,0.04756041405477795,0.10347049366587506,0.06316047838625277,0.058204995985896193,0.1015831720470993,0.058562318557177195,0.039184137256430544,0.04495931754683068,0.04301266227978819,0.8790229670432381,0.8181079706959563,0.05266959189544708
DQ591915,0.3792169082995527,0.07492864705850635,0.8256498990206402,0.04922414114823428,0.1086559373853901,0.06507193280439147,0.061130020773304095,0.10931589397814909,0.06072339512605755,0.04069385989571391,0.04748958043032932,0.044106706457165884,0.8966088488882884,0.7540638575417667,0.054290239806532636
DQ591916,0.32699572911781805,0.07591821277994659,1.0,0.05011904101318322,0.10948617850296916,0.06538989771636008,0.060982765871678654,0.10660256670604151,0.062153116328723966,0.04092984872612064,0.04815540074290482,0.04553746604992931,0.8954984417191968,0.8153544983476975,0.05619163205644878
DQ591918,0.33812263251263114,0.08493909802533377,0.8282509415058058,0.05575738756813039,0.11917484731325276,0.08237922099668432,0.06802618505831061,0.126911633337408,0.06907644686198139,0.04664650028969332,0.05170338576769351,0.05026506099648855,1.0,0.8091430082868977,0.06269046880560711
DQ591922,0.36665826233519083,0.0796886434453635,0.8275916279432982,0.0532870007188189,0.11804849062004527,0.0679169612290214,0.0643436336748736,0.12159415369777597,0.06776965182370952,0.045708389837197015,0.05072393841575111,0.04725324023099279,1.0,0.7395917262450995,0.0584690814847655
DQ591926,0.32184467663593874,0.07470953939873962,1.0,0.04990469920449772,0.10916869235850593,0.06526043533633114,0.060313627489579594,0.1051206136989592,0.061463276237361676,0.040814235079940524,0.04738255030214645,0.04516085464318671,0.8932667032316035,0.7396753441020781,0.05548468711331454
DQ591928,0.3616106108560692,0.07815553522866521,0.8322167002887365,0.06582713397509213,0.11759959506161843,0.06927561892609144,0.06473366612649925,0.112856387907423,0.06523695984750442,0.05127803176185417,0.05790848021850684,0.04629939949935894,0.8976916073207445,0.7540988607540424,0.0575139938917652
DQ591929,0.3509396674648898,0.07743703258017594,1.0,0.06499012211837424,0.11561590337752195,0.06852474925590546,0.0642509441889963,0.11097485107743685,0.06475088440404395,0.05069635220802068,0.0572449591358416,0.04613193820461872,0.8971834325582699,0.7473291084684257,0.05698459692417514
DQ591930,0.34775431999174256,0.07751432810709669,1.0,0.06430655095506754,0.11617828467717443,0.06778689943040454,0.06353125445484763,0.11108819895077063,0.06449967833125865,0.05072927167939484,0.05711170338334971,0.045964919279553276,0.8972459296281572,0.7465038200027674,0.05676129791473207
DQ591944,0.32329464147290077,0.0758077528514971,0.8225486057612116,0.05075313366071884,0.11060393602356033,0.06672970716662466,0.06136989875555967,0.10726213494836297,0.0625453491224608,0.041113308422710285,0.04798586165214076,0.04534704088139415,1.0,0.7143469672224961,0.055670487514290434
DQ591945,0.3544252887135563,0.07706979792335013,0.828728215002782,0.056635880335895096,0.11112197778365052,0.06822501853440044,0.06883972128050675,0.10954557538487544,0.06930655304418595,0.042006893826483704,0.04818634372860786,0.04693563485143057,0.898218898236928,0.698683164360187,0.061976307086484314
DQ591946,0.3528873665572999,0.07668178779089267,0.8265166154993647,0.05165705232089322,0.11138927532740481,0.06584300234376747,0.06310232496589485,0.1108788556416925,0.06413193917279576,0.041235940797940386,0.0481130756694446,0.04602889946132545,0.8978125117722084,1.0,0.05672123225763816
DQ591954,0.32358235032634297,0.07515907915361791,0.8278071978707722,0.049394558086330115,0.11221969702612286,0.0648760623731727,0.06106134010101803,0.10891582402767304,0.06200181736752027,0.04091981780444423,0.04677800097914689,0.04490660561690134,1.0,0.8346746699016568,0.05536112923282893
DQ591956,0.3268320446284538,0.07563778521694509,0.8224236030999339,0.04980001408205513,0.11219055712812305,0.06534643209316408,0.06011530047250183,0.10902056109539753,0.06235679192139809,0.0409832224981104,0.04887706505358516,0.04461379719472547,1.0,0.7275612454969193,0.05461135919505718
DQ591958,0.352223951080952,0.07834859611876634,0.830024423886867,0.05349240212204379,0.1132918937502682,0.06850981589007435,0.06528955504339731,0.11051650278573484,0.0649193184554464,0.04274205094361313,0.048662624875512914,0.04666351742222603,1.0,0.7815172058659033,0.05793750509288539
DQ591962,0.3527487423839404,0.07706580077043906,0.8215827092442984,0.052571254306296666,0.11493728530991047,0.06757877323089895,0.0640814311434301,0.11390970111043638,0.06389562374992323,0.0402375831139085,0.04856876997395427,0.046414464316182714,1.0,0.6941072927336742,0.05722847507139629
DQ591966,0.34836734311519285,0.07984144272575204,1.0,0.05265077295861542,0.12029866548578243,0.0723574192991083,0.0638043776554732,0.12127927275144543,0.06603565270281267,0.043580348819304934,0.05025262006276204,0.04703996673882933,0.8988026968342794,0.7580626618402844,0.058172778443491904
DQ591971,0.32540001366275,0.0805957701595319,1.0,0.05051117294176718,0.12199722070928047,0.06572155484940864,0.06260185098260931,0.11223182472247398,0.06464794796816911,0.04082172015066933,0.0516479401720214,0.04521014207566558,0.8956078996141397,0.7569051021105707,0.055793090003002276
DQ591974,0.3249547279387147,0.07368975097253168,1.0,0.04864874598475023,0.11279389733232018,0.06476495309495003,0.05944790413298336,0.10852674349346,0.06299799304825597,0.04007010329632031,0.04644134367581239,0.044119409540759304,0.8936501849788641,0.8206996019517362,0.054169044985331316
DQ591991,0.3229972815973795,0.0742500350920324,0.8214500190830986,0.04931447668131452,0.11074239727708335,0.0679825633484905,0.059697283494666756,0.11244910662161237,0.062463265247346446,0.04026620532004731,0.04659063069617766,0.04420014777634594,0.894380004258174,1.0,0.05417836418370403
DQ591993,0.33042327285772555,0.07189513169326352,1.0,0.04830896629207526,0.1060896077644738,0.06512711343601099,0.06011204065969568,0.10337343312013374,0.06005776388775865,0.040669369946069074,0.04589577433984753,0.044105278424703485,0.8847548178017517,0.8083152694966367,0.05394093444635488
DQ591994,0.32934038286106265,0.07223622422351186,1.0,0.048492342289902096,0.10573359037408656,0.06365231516804305,0.059804869588347485,0.10327525394951054,0.05997067215761186,0.040854385462415724,0.046091730281332705,0.044287030255840444,0.8852608286301218,1.0,0.05421145647631407
DQ592002,0.3412313183431004,0.07962599656970723,0.8274358466475882,0.0512398483060094,0.12091509000293692,0.06864097626254811,0.06092040943333458,0.11424858128219943,0.06591012855853039,0.04156662572971005,0.04849015780206014,0.046454945831587324,1.0,0.8191169422696252,0.057269759338467174
DQ592003,0.3261749790560861,0.07388518127943938,0.8244246786994553,0.049937319717656206,0.11017154664129605,0.06386474536147986,0.0603951473699369,0.10520076307661744,0.062206925301812585,0.04064291696024767,0.047186592675595,0.04463812595925076,1.0,0.7607513507652699,0.054681983945261546
DQ592014,0.3311246293612343,0.07577050411844508,0.8262204646313467,0.0522863634680199,0.11350267702437969,0.06686190703487742,0.06374644196271859,0.11190631876079205,0.06587670885139434,0.04108049815541675,0.047478125347108435,0.0463208544548125,1.0,0.7433191811095157,0.056833927702913414
DQ592017,0.38042119328474805,0.07860023006614045,0.8215046534663732,0.05489946128796961,0.11494850968846562,0.09399824509179563,0.06392302174633194,0.11906925309432963,0.06631513095526272,0.04706410443587505,0.05113712219076062,0.048816676549774604,0.8947296310122992,0.730269046357837,0.05907988209744117
DQ592029,0.34665905883731857,0.09114785958895939,0.8260703960422481,0.05935217146441243,0.1376306561598255,0.0763553332601821,0.06595907977570639,0.1440231655552395,0.07144171383786772,0.050597879001102575,0.05848083938814221,0.047785788652487116,1.0,0.7336647615142182,0.058939130340631044
DQ592034,0.32688133322743235,0.07726623797651196,0.8171832728152151,0.04877378825972459,0.1197997985105139,0.06496844903897595,0.05849808385459877,0.1138095941569603,0.06190538248879348,0.039818331925501584,0.04675966694643259,0.044046987350122704,1.0,0.8115387784760809,0.053902286176320466
DQ592041,0.33311151933943906,0.08369866172431864,0.8334578458588956,0.0528150951089348,0.13036732505691423,0.07099193650039862,0.06504572199641495,0.11980562090804406,0.06816410636955324,0.043781048680900034,0.05429899954077545,0.047004108914361506,0.89759498309318,1.0,0.05889970040999605
DQ592043,0.33734968630431594,0.07921199308471795,0.8336437245070005,0.05332233317094135,0.11830477163331668,0.06810597750581546,0.06560421575577183,0.12013906465950668,0.06929515322031886,0.04357864248527156,0.049053586614520674,0.0473783906240259,0.898241824271194,0.8113151137427034,0.05875901465195414
DQ592053,0.3506024977745096,0.07908286876811822,0.8263788851603089,0.0512515852417413,0.1189112399937589,0.06554594865745587,0.06290930312685405,0.12210972330231903,0.06461936294778542,0.04127774095371911,0.049131130974470937,0.04595321474566827,0.897241079885933,0.78109673305618,0.056783248997616255
DQ592063,0.37930208543366933,0.11890892584702206,0.848897456490789,0.08568705448082367,0.16018127793406467,0.10108433377755235,0.10024790881766994,0.15456016443635176,0.1054172627686292,0.04976560563651117,0.05733350972088913,0.07475733804906975,0.9067077469104523,0.7703722879702142,0.0919357441608381
DQ592084,0.3371165467856979,0.07969829156365929,0.8312569228517386,0.05097446633257383,0.12109915571940306,0.070994589748724,0.06245094166541386,0.11647936263870917,0.06442657021666473,0.0417669130974989,0.04820032902643319,0.04574372577102511,1.0,0.7347797515776898,0.05802515600912768
DQ592085,0.34616417870996596,0.07785808731170189,0.8286951282625393,0.0523520900631035,0.11780476751428019,0.06666656038933585,0.06412033985238205,0.11112714035056474,0.06471909037499278,0.041884018766133915,0.04871402375958165,0.04627343556285331,0.8968680999557606,0.7620468751230831,0.05731871113440118
DQ592087,0.3306765506294207,0.07450798788870965,0.8078629255785194,0.0496219020522293,0.11354436257333718,0.06634959708099843,0.06093411332627874,0.12583539219114506,0.06404375242918127,0.04496496243230913,0.04637665028823277,0.045323565420403056,0.8906254940490825,0.7795428717253646,0.055562864538636694
DQ592088,0.3576811982707787,0.08022161250227254,1.0,0.0536241429932694,0.11799762805342547,0.06966947936051668,0.06550617730376541,0.11622804643465348,0.06646234655547542,0.04329786815231835,0.050436455811128864,0.04734961724115572,0.8974883364403213,0.7446026389469996,0.05873975708542996
DQ592096,0.387128842236532,0.07935407807326414,1.0,0.05366632057007721,0.11592099486129451,0.0701197474129033,0.06635974368601084,0.12276143040921719,0.06669831036425579,0.04320871531998338,0.04940320993210358,0.04684375366657206,0.8978855842864363,0.7155526383925348,0.05817955872080388
DQ592097,0.3275765519482573,0.07764961908953831,0.8308444163682701,0.05023246813379657,0.11767789248227253,0.06455891956395396,0.06178992545171228,0.11270533161994223,0.06415671312723983,0.04138233000722996,0.0482415524909361,0.04573643906862403,0.8958328808598862,1.0,0.05646649194292658
DQ592103,0.32798010552804724,0.08064081515424291,0.8101652669670536,0.05328790438712311,0.12215972511583302,0.08083407014602197,0.0638899825844554,0.12458515223968233,0.06719547386728478,0.04223617461083701,0.050257675729257024,0.047468712146963785,1.0,0.8002335283664126,0.05801396303199602
DQ592112,0.3314950350046579,0.07802119340228622,0.8302822976570402,0.05197223889255541,0.11645999986126095,0.06772447358906998,0.06450016977625937,0.1139335204845328,0.06573162503554623,0.04194567240693936,0.048846235229319857,0.04661183614225292,1.0,0.7637067399332238,0.057646877852410315
DQ592119,0.32545006165336127,0.07241634540716466,1.0,0.049139273040625604,0.10525308450532504,0.06376655435878728,0.06084087768156935,0.10270179022826223,0.06019779681512942,0.03982422444549151,0.04649247442299735,0.04393081556333569,0.8956678657714944,0.7560943887658771,0.05385672965824534
DQ592124,0.3320997394278982,0.08344786882898075,0.8333160624419108,0.05395570188927105,0.12786146955186867,0.07041346661013971,0.06704769893281895,0.12337272569147377,0.0692437331654976,0.04399667747524349,0.05071674068907715,0.04842202130596061,1.0,0.7837852829402276,0.06021066646374573
DQ592128,0.3694594290307772,0.10569640351203669,0.8284017324612829,0.07336334610848769,0.15527930201626614,0.1421257497609216,0.09093789244304427,0.1709916509222279,0.09723548181077182,0.059868746454528374,0.06900113089767089,0.06835561595620357,1.0,0.6726349964276273,0.08592073981708953
DQ592138,0.3178553772938984,0.07160159380936619,0.8191081809469875,0.04834899739594822,0.10358022265157196,0.06253672131946678,0.060149101449443354,0.10274810565015091,0.059395598819819796,0.039763129974833736,0.04546397767165256,0.04419943212881146,0.8779398003301173,1.0,0.053717942058685166
DQ592144,0.32335345339074617,0.07229219180019078,0.8181271239719952,0.04908884865755003,0.11025365004595437,0.06386359783282504,0.05994719415584945,0.10521172878393778,0.06102871600124858,0.039397901632285286,0.04571936491653172,0.04358969707442042,0.8917205642934067,0.8154894362287397,0.053397381481233866
DQ592146,0.33151035749949026,0.07917239578054694,0.8317348833732636,0.0535565438903519,0.12170862545083683,0.07199484608213738,0.06641433794729588,0.13025572633998,0.06632410017636944,0.045020033756212156,0.04957937841285729,0.04790048635479171,1.0,0.7279821572514125,0.058870534476245184
DQ592147,0.3353853641560054,0.08244651925940685,1.0,0.05565449145306382,0.12665510245128103,0.07250612202272101,0.06916687945415353,0.14299320418700884,0.06937911452722066,0.04852995781404171,0.05125211654255313,0.04982156698356548,0.8998522757523876,0.7369650060714418,0.06160543456466859
DQ592148,0.3371113636344464,0.08382894144052941,1.0,0.056337534175198246,0.12960213599113293,0.07322606692456389,0.07006629674202214,1.0,0.07080589957490319,0.04903030188937456,0.05199377212782519,0.050434078466139565,0.9006563570925701,0.7716947203209106,0.06247982561830823
DQ592150,0.32259456613864446,0.07199928369819239,1.0,0.04989050966699182,0.10519037096335046,0.0644100473691637,0.06039054476157109,0.10280676630174539,0.06101606569566662,0.039730882164542396,0.046409439891388536,0.044592639518712486,0.8962335598614504,0.7078022054228919,0.05456556862440591
DQ592151,0.31753428756819535,0.07127236020068523,0.8168754701570086,0.04792404922280123,0.10460133741375177,0.06166758782915217,0.05788147788607586,0.09870434601112169,0.05857481902052879,0.038935206879708376,0.04548565492283917,0.04276848961634169,1.0,0.7437824289069154,0.0522804662339316
DQ592153,0.3291604730791834,0.0792711945947374,0.8155526675196016,0.05110325346855584,0.11851938704975429,0.0690286303543339,0.06195938471583821,0.13684219279154178,0.06507280055837149,0.046484225791608054,0.04942793505952171,0.046663003679187985,0.8754194429564555,1.0,0.05728833735647352
DQ592174,0.323448715039199,0.07095509460977786,0.8170928409534841,0.04728326604922469,0.10426533644073284,0.05999652283116563,0.05852958374164106,0.09951722019020111,0.05851697450793129,0.03931943901709976,0.04529604653050915,0.04354036020992789,0.8860760430355095,1.0,0.05269874181691007
DQ592178,0.3429102806820874,0.07508450031691552,0.8212356543423633,0.05149838293059049,0.10890812990590584,0.06625005295192041,0.06251978000442877,0.10463753412091001,0.06252845254827909,0.04092537995319866,0.04829425971439699,0.045845031603578626,1.0,0.7280831959509425,0.05612993149998472
DQ592179,0.3255983674007402,0.0763316084171616,0.8271079204405843,0.05054392971031494,0.11919018448671088,0.0663441078941465,0.06129171475215968,0.11827265952331242,0.06428696904012432,0.04108169277814859,0.047840990832165184,0.04526812530320115,1.0,0.7685598465503072,0.05573821987955755
DQ592180,0.3360428829653243,0.07477871347172815,0.8267274891123808,0.05048213439985836,0.11004464229916122,0.0670364672295946,0.062148993765493085,0.11346060203181915,0.06335980165506486,0.041149647035862005,0.04735942881692997,0.04523794735296323,0.8935933410513233,0.7245999995977184,0.05581745465239385
DQ592181,0.33843736730174767,0.08343517641437388,0.8367918586922762,0.07671989532742701,0.12276275604647839,0.07636528436668868,0.06705132804271315,0.1294765686398747,0.07123595187991286,0.10858768835382367,1.0,0.04846944953303692,1.0,1.0,0.0796990801682908
DQ592183,0.3799918075075691,0.07836473741004663,1.0,0.06459775038677322,0.1124028713389468,0.11402940544122167,0.0764146365904392,0.11946027757056758,0.07943369715683986,0.04599571839167888,0.05713881828561027,0.05782531295410458,0.8957987360402392,0.7431462389448813,0.07230220538824207
DQ592185,0.34800327961039634,0.07468826545031457,1.0,0.05117960359247812,0.10922869547202725,0.06669345526754535,0.06178244607269814,0.10737729575657393,0.06242403532859919,0.04167376951006138,0.047766261227867,0.04515570210515538,0.896245949869565,0.735585978722268,0.05564651935002838
DQ592202,0.31985481429951934,0.0713734700165917,0.8104685463599612,0.049994138126657026,0.10464241059763786,0.0632629918181149,0.06139364814159468,0.10195576485930384,0.061121388188032685,0.04006438820783978,0.0460017741994993,0.04466030543467406,0.8905152179785372,0.7330703856392937,0.0545197304816579
DQ592204,0.35275929721712795,0.07979787237583064,1.0,0.05399827476160356,0.11825107664557259,0.0711390308194218,0.06662064993090624,0.11615190744830246,0.0670212881412196,0.042544682203492834,0.0492304663960024,0.04811476220570564,0.9001344894217457,0.6979222957055595,0.05962522785675941
DQ592212,0.3350058399445456,0.0742944605913289,0.8244322565573261,0.05003503049414391,0.10923258021253435,0.0662043511655831,0.06084276731421617,0.10597738369135465,0.061740973172437694,0.04054579742006511,0.04707408685024463,0.045018560277359586,1.0,0.7620244904996637,0.05514124809278509
DQ592213,0.3279503387298976,0.07581528660300689,0.8279932018984718,0.049680616900666254,0.11510925783376909,0.06589929279798862,0.06087676808809982,0.10833894050469968,0.06259376755116848,0.04086959170731694,0.04764013195821936,0.04513356421870953,1.0,0.8219559519058629,0.05562527432878499
DQ592218,0.32202013560759823,0.07622226227931697,0.8224930927555081,0.050588895384560406,0.1131588930202561,0.06624538188159794,0.061443651228851405,0.11012176816327868,0.0631383385178514,0.04124716830500717,0.04746824824375569,0.045742003684223556,0.8956563811758302,1.0,0.05646903662712138
DQ592223,0.3333447874481913,0.07749877020025255,0.8267539708980332,0.04999181165089168,0.11173644935558151,0.06569134526054851,0.06129440322772058,0.1094347377240226,0.06195783196959448,0.0414512823480709,0.04897695229489106,0.0452078500914196,1.0,0.7583563753831417,0.05565560693320144
DQ592226,0.3342979875392002,0.07665069559080426,0.8228112017765727,0.05001628439600064,0.11323695623034716,0.06701263255929894,0.061679441155540894,0.11030672969359497,0.0627834656317357,0.04200704076650805,0.04934431185737312,0.04603083341464126,0.8913630924911745,0.7851680455466943,0.05663760391271846
DQ592232,0.32131214416413034,0.07232176293354413,1.0,0.04817099249501979,0.10489137158810828,0.06582438634364837,0.0592330603189868,0.10212512704745096,0.059357418640182666,0.0398326433512792,0.04585980787933286,0.0441754599444685,0.875781892549638,0.7476445372697562,0.0537129674820791
DQ592235,0.32628474690903253,0.0706877660384693,1.0,0.04678654327091559,0.10485694861123367,0.060833930170817584,0.056088808777737933,0.09973740366061792,0.05760682906115351,0.038611408898208174,0.0461269344272918,0.042830897810923786,0.8899622749148646,0.7523923138447448,0.05178119628892369
DQ592238,0.3225216403713104,0.0736127209525902,0.8244854531840465,0.04902663575540024,0.10740831410678993,0.0621916343288068,0.05967209313048645,0.10415603543292655,0.05993051442176719,0.039961870189303736,0.04702916959729821,0.04425509410446517,1.0,0.7864382876263765,0.05423386900649589
DQ592249,0.3197611811015011,0.07322999620843337,0.8189380734984318,0.048025976867370604,0.11051730766232452,0.06288195286304685,0.05775101420407212,0.10243179411987387,0.060298902233084296,0.03970816804892407,0.04702852671080113,0.04369036728592387,0.8884742174444801,1.0,0.05347090219819162
DQ592251,0.3198775719148429,0.07291583935205266,0.8206736034667304,0.049118889992633745,0.1090447656126596,0.06253083627799924,0.05965518276820177,0.10478092630365723,0.05997085697776551,0.039463607019621934,0.046196756544097,0.04362400587331226,1.0,0.7768591859387408,0.05351344064810872
DQ592252,0.32269866895550287,0.07605052436137157,0.8179674427111475,0.04929815421735482,0.113516789988594,0.06422338692892496,0.059749949771589414,0.10546990710997892,0.06131396625197634,0.03983821988690683,0.04823625875070455,0.043960904324962094,1.0,0.7257501626057322,0.05394950099535274
DQ592257,0.32244326328659934,0.07275405116272768,0.8233508342069265,0.04852898375561938,0.1060536951781943,0.06282140485905487,0.0591661039086432,0.10164916961406474,0.059962632063826425,0.040021549928037484,0.04600261969868078,0.044168383753227555,0.8923573156245066,1.0,0.054188469097606905
DQ592261,0.33196664306410495,0.07402319496895896,1.0,0.05082610844223553,0.10795198800811243,0.06574857309667259,0.06292708500840952,0.10482292752331357,0.061116769094838784,0.03997800546761766,0.046962107758690703,0.04469505873673135,0.8957857264665163,0.7653534631129348,0.0550282274032064
DQ592264,0.3173197015916442,0.0706587206442675,1.0,0.04635373489515114,0.10275095248105708,0.06349082249680489,0.05798897609534409,0.10053850454893527,0.05735697949663678,0.03898224353488951,0.045159164763648306,0.04219028791214277,0.884962043578246,0.7843633923028457,0.0524365513519115
DQ592272,0.33220930238053914,0.07512168295120802,0.828431488389097,0.05028733553964761,0.11212070780575775,0.0640802076713378,0.06077459611106593,0.10758675409578769,0.06267772005853291,0.04078090142739528,0.04688845215282329,0.0451895180014104,1.0,0.799467056730023,0.05557800787685866
DQ592275,0.37425000765076866,0.0824089068978534,0.81521243949141,0.05869206308985937,0.11977494175151049,0.10262608933838728,0.07246960419113999,0.1377053682907251,0.07450119169886886,0.05257421339151876,0.05364167062347103,0.05215066603598032,1.0,0.8222984009700257,0.06502738846373982
DQ592292,0.31614998968975033,0.07947584413619768,0.8138852281840121,0.052073537199803455,0.1206457664438664,0.06988339930631092,0.06331219945740893,0.11647851192235989,0.06680285632716727,0.04356107222184522,0.04818426076502276,0.04697307994790472,0.8860590871603108,1.0,0.058605016230047255
DQ592297,0.3303607166533956,0.08064912095681562,0.8298784615247286,0.07581351515322339,0.11909046067373483,0.07042584207089905,0.06538051926495611,0.11793805269883868,0.0670098545910063,0.06144445465574215,0.06689868021444258,0.047599643351343125,0.8976588811074425,1.0,0.05904977775689881
DQ592298,0.3246922873224684,0.0743236059233029,0.8258155449094927,0.04977942995160152,0.11161503318338768,0.06610232075002434,0.060650664853297655,0.10744996378240883,0.062353084496254874,0.040532064711228194,0.04635885942563859,0.04466265978327901,1.0,0.7705162591633322,0.054924025321538894
DQ592300,0.3283995884343148,0.08124803166358352,1.0,0.05188370465064864,0.12397939722576315,0.06795909047561328,0.06384624537947209,0.11791230702949766,0.06634352360253223,0.04194969814829356,0.04993251633535274,0.04691485071013012,0.8964719203042165,0.7507889515755781,0.05793030051567326
DQ592303,0.32254798864163065,0.07813682802871505,0.813965333843876,0.05240814514897859,0.11542377847790024,0.06965491746064585,0.06354502204227581,0.11780130273185799,0.06500257316947602,0.04145224765296611,0.04920226740112555,0.04603909894558088,0.8894270196356489,1.0,0.0569517027019783
DQ592310,0.32930190581578944,0.0701781590400016,0.8116945637020063,0.04692275791862578,0.1042003810401643,0.06180328406142158,0.05687197144834981,0.10168614220085455,0.05816646716414593,0.038603346127246495,0.04506906495803837,0.04264593095310821,1.0,0.7275231160653562,0.05200824238844405
DQ592317,0.32359938559640555,0.07258173313069187,0.8206044858737915,0.04931561802361017,0.10710674567499907,0.06279304700168573,0.060383084621590796,0.10489594934531372,0.06147995826667767,0.03995089132376059,0.046856337829338866,0.044017475540905106,1.0,0.6625818362463638,0.054065297691897676
DQ592324,0.3298562681520732,0.07352815063440384,1.0,0.04855713529623716,0.11343392967165,0.06513860185854632,0.05908271817592716,0.10667532421684682,0.06204575746295225,0.039915868560059936,0.04619977508489142,0.0440059640220044,0.8962335800948023,1.0,0.05422674408423752
DQ592328,0.3526874915506653,0.08139372041639042,0.8371405734580415,0.054750334126150865,0.12098235760370865,0.07351938251072057,0.06799835263106813,0.12073782914573591,0.06869869188366177,0.045036519666517394,0.05026368164186327,0.04878636043192072,0.9005681793754912,1.0,0.06053188312197838
DQ592329,0.3160826350018583,0.07247304662081379,1.0,0.048041237773384725,0.1088849563405663,0.059096055936684065,0.059005103541981144,0.10116141774996021,0.05920103098792985,0.03934695997803588,0.046494259916582015,0.04345304738082739,0.8907684858508113,0.7854502182085904,0.052788952319511674
DQ592341,0.32779455039573246,0.07606383596542837,0.8248004281197318,0.049639573837232075,0.11509168384519075,0.06721425081234782,0.060352440241034755,0.1103407574686736,0.06290589974260871,0.04091235709411172,0.047220587727724764,0.04529609955042526,1.0,0.79081558370799,0.05537832451260518
DQ592342,0.3270049679511485,0.07690503983520891,0.8273693547273119,0.05133185675639527,0.11488596732310719,0.06690747051798016,0.06347730572944185,0.11176100052646032,0.06460102684153529,0.04167812447253566,0.048279226183295554,0.045857683334515856,1.0,0.7752547610487109,0.05662728321145807
DQ592344,0.348004178275562,0.07837716948971077,0.8331946394277896,0.05107401131057478,0.1139565497047578,0.06746172471872594,0.0626730804175937,0.11167124474424044,0.06394630262216901,0.041829806838848196,0.04830980872322569,0.0463894333599925,1.0,0.8196499863752003,0.05738799055840778
DQ592352,0.32554106674905897,0.07733738238890796,1.0,0.04982835768901257,0.1153794665404422,0.06511990447196406,0.06128480832374632,0.11000614606500736,0.06282259867697518,0.0409644620373654,0.04840617014728242,0.04579010657669028,0.89546774956949,0.7689204107557228,0.05595307350834502
DQ592365,0.3277108692787243,0.08274128075746266,0.8300220997544028,0.053406647094500416,0.12369265475453332,0.06834940399742276,0.06483190995447935,0.11891200305691552,0.06740283903673037,0.04328530796810535,0.05171569701951001,0.04766818266274903,1.0,0.7249677698186687,0.059167529540052964
